SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
OLIL, SM, 21-Oct-2025, 280.05, 289.90, 300.00, 289.90, 298.90, 296.85, 295.98, 19200, 56.83, 14, 13200, 68.75
OMAXAUTO, BE, 21-Oct-2025, 125.12, 127.44, 127.44, 123.00, 125.50, 123.39, 123.96, 8749, 10.85, 127, -, -
OMAXE, EQ, 21-Oct-2025, 80.66, 82.30, 82.30, 80.25, 80.63, 80.71, 80.81, 44054, 35.60, 495, 23925, 54.31
OMFREIGHT, BE, 21-Oct-2025, 90.16, 90.00, 93.00, 90.00, 91.78, 91.44, 91.83, 36365, 33.39, 356, -, -
OMFURN, SM, 21-Oct-2025, 115.00, 117.50, 117.50, 117.50, 117.50, 117.50, 117.50, 1200, 1.41, 1, 1200, 100.00
OMINFRAL, EQ, 21-Oct-2025, 115.90, 119.75, 121.45, 116.43, 118.00, 118.33, 118.54, 61746, 73.19, 735, 40573, 65.71
OMKARCHEM, BZ, 21-Oct-2025, 5.39, 5.39, 5.55, 5.21, 5.21, 5.21, 5.28, 12541, 0.66, 25, -, -
ONDOOR, SM, 21-Oct-2025, 139.45, 140.00, 140.00, 140.00, 140.00, 140.00, 140.00, 300, 0.42, 1, 300, 100.00
ONELIFECAP, EQ, 21-Oct-2025, 11.86, 11.54, 12.50, 11.54, 12.50, 12.43, 12.40, 4552, 0.56, 33, 4544, 99.82
ONEPOINT, EQ, 21-Oct-2025, 46.09, 46.05, 47.00, 46.05, 46.75, 46.80, 46.68, 92873, 43.35, 868, 74283, 79.98
ONESOURCE, EQ, 21-Oct-2025, 1857.60, 1841.00, 1884.60, 1828.70, 1850.90, 1848.00, 1852.19, 82221, 1522.89, 6201, 44196, 53.75
ONGC, EQ, 21-Oct-2025, 248.74, 248.74, 249.30, 247.39, 247.85, 248.12, 248.28, 569979, 1415.15, 15479, 336762, 59.09
ONMOBILE, EQ, 21-Oct-2025, 71.10, 71.90, 72.50, 71.03, 72.37, 71.78, 71.69, 150012, 107.54, 790, 103883, 69.30
ONWARDTEC, EQ, 21-Oct-2025, 308.75, 314.85, 319.85, 311.45, 316.00, 315.50, 316.09, 29209, 92.33, 1071, 20117, 68.87
ONYX, SM, 21-Oct-2025, 36.30, 39.40, 43.00, 39.40, 43.00, 43.00, 40.55, 8000, 3.24, 4, 6000, 75.00
OPTIEMUS, EQ, 21-Oct-2025, 607.90, 612.70, 624.70, 612.65, 617.50, 617.90, 619.30, 71683, 443.94, 3131, 41641, 58.09
OPTIVALUE, SM, 21-Oct-2025, 85.50, 90.00, 90.00, 86.30, 87.95, 87.40, 88.61, 11200, 9.92, 7, 9600, 85.71
ORBTEXP, EQ, 21-Oct-2025, 207.90, 206.10, 210.98, 206.10, 207.00, 207.57, 208.37, 3242, 6.76, 141, 2347, 72.39
ORCHASP, BE, 21-Oct-2025, 3.53, 3.69, 3.69, 3.55, 3.66, 3.61, 3.63, 115496, 4.20, 175, -, -
ORCHPHARMA, EQ, 21-Oct-2025, 721.85, 732.50, 732.50, 722.95, 728.00, 729.75, 729.39, 7063, 51.52, 588, 4214, 59.66
ORIANA, SM, 21-Oct-2025, 2907.70, 2970.00, 3029.00, 2911.50, 2950.00, 2940.40, 2957.13, 49275, 1457.12, 547, 30450, 61.98
ORICONENT, EQ, 21-Oct-2025, 53.20, 53.10, 54.95, 52.92, 53.34, 53.28, 53.51, 49960, 26.74, 291, 29514, 59.08
ORIENTALTL, EQ, 21-Oct-2025, 9.76, 9.75, 10.10, 9.75, 9.90, 9.95, 10.00, 151048, 15.10, 400, 87387, 57.85
ORIENTBELL, EQ, 21-Oct-2025, 283.85, 283.85, 295.00, 283.85, 291.00, 292.45, 291.66, 10141, 29.58, 152, 9562, 94.29
ORIENTCEM, EQ, 21-Oct-2025, 213.46, 213.49, 216.82, 212.25, 216.30, 215.68, 215.55, 84111, 181.30, 2404, 52278, 62.15
ORIENTCER, EQ, 21-Oct-2025, 35.79, 35.80, 38.45, 35.80, 37.10, 37.07, 37.48, 41552, 15.57, 314, 28134, 67.71
ORIENTELEC, EQ, 21-Oct-2025, 205.06, 205.00, 210.00, 204.94, 206.48, 206.19, 206.61, 42715, 88.26, 1513, 20144, 47.16
ORIENTHOT, EQ, 21-Oct-2025, 125.21, 126.48, 128.89, 123.90, 125.40, 124.76, 124.97, 179987, 224.94, 2998, 116759, 64.87
ORIENTLTD, EQ, 21-Oct-2025, 91.83, 91.90, 95.85, 91.90, 94.00, 93.59, 93.37, 34735, 32.43, 159, 31537, 90.79
ORIENTPPR, EQ, 21-Oct-2025, 25.55, 25.56, 26.28, 25.56, 26.25, 26.20, 26.10, 175767, 45.87, 684, 137679, 78.33
ORIENTTECH, EQ, 21-Oct-2025, 466.05, 468.45, 478.00, 468.15, 471.50, 472.05, 473.54, 256892, 1216.49, 6676, 112802, 43.91
ORISSAMINE, EQ, 21-Oct-2025, 5336.20, 5350.00, 5440.00, 5345.50, 5378.00, 5385.20, 5393.21, 3672, 198.04, 1045, 1966, 53.54
ORTEL, BZ, 21-Oct-2025, 1.95, 2.04, 2.04, 2.00, 2.04, 2.02, 2.03, 13094, 0.27, 49, -, -
ORTINGLOBE, BE, 21-Oct-2025, 11.97, 12.00, 12.06, 11.97, 12.00, 11.99, 12.00, 693, 0.08, 9, -, -
OSELDEVICE, ST, 21-Oct-2025, 598.00, 598.00, 605.00, 585.00, 605.00, 605.00, 600.06, 7600, 45.60, 10, 7600, 100.00
OSIAHYPER, BE, 21-Oct-2025, 22.99, 22.16, 23.70, 22.13, 23.40, 23.20, 22.89, 132075, 30.23, 481, -, -
OSWALAGRO, EQ, 21-Oct-2025, 71.38, 70.80, 71.95, 70.25, 71.65, 71.37, 71.38, 16115, 11.50, 327, 10672, 67.34
OSWALGREEN, EQ, 21-Oct-2025, 38.24, 38.99, 39.00, 38.20, 38.56, 38.50, 38.59, 40141, 15.49, 418, 27162, 67.67
OSWALPUMPS, EQ, 21-Oct-2025, 757.20, 779.00, 779.00, 767.55, 770.00, 769.75, 771.25, 135369, 1044.03, 6215, 85929, 63.49
OSWALSEEDS, BE, 21-Oct-2025, 14.49, 14.49, 14.76, 14.01, 14.46, 14.43, 14.32, 4226, 0.61, 61, -, -
OWAIS, SM, 21-Oct-2025, 488.55, 485.50, 525.50, 482.95, 520.00, 516.40, 508.88, 16800, 85.49, 123, 12300, 73.21
PACEDIGITK, EQ, 21-Oct-2025, 214.99, 216.50, 222.00, 215.00, 219.50, 219.84, 218.96, 1454652, 3185.11, 19912, 431268, 29.71
PAGEIND, EQ, 21-Oct-2025, 41720.00, 42080.00, 42100.00, 41330.00, 41615.00, 41585.00, 41718.28, 1828, 762.61, 1052, 727, 39.77
PAISALO, EQ, 21-Oct-2025, 38.97, 40.24, 40.24, 39.60, 39.71, 39.80, 39.94, 3197773, 1277.08, 9809, 1813696, 56.72
PAKKA, EQ, 21-Oct-2025, 140.92, 141.00, 143.00, 138.60, 138.60, 140.11, 140.42, 50221, 70.52, 766, 39769, 79.60
PALASHSECU, EQ, 21-Oct-2025, 119.97, 119.38, 122.40, 119.38, 120.80, 120.92, 121.09, 536, 0.65, 19, 428, 79.85
PALREDTEC, BE, 21-Oct-2025, 57.10, 59.95, 59.95, 58.00, 58.00, 59.11, 59.17, 6121, 3.62, 38, -, -
PANACEABIO, EQ, 21-Oct-2025, 434.35, 431.00, 447.00, 431.00, 441.95, 443.60, 440.21, 35378, 155.74, 1114, 25499, 72.08
PANACHE, BE, 21-Oct-2025, 411.20, 403.00, 403.00, 403.00, 403.00, 403.00, 403.00, 4579, 18.45, 26, -, -
PANAMAPET, EQ, 21-Oct-2025, 272.35, 273.80, 282.20, 273.80, 280.40, 280.45, 278.68, 21942, 61.15, 978, 14764, 67.29
PANSARI, EQ, 21-Oct-2025, 256.00, 256.00, 266.90, 256.00, 265.95, 265.95, 265.39, 170, 0.45, 10, 170, 100.00
PAR, BE, 21-Oct-2025, 101.51, 101.51, 103.99, 100.00, 100.62, 100.85, 100.93, 2895, 2.92, 54, -, -
PARACABLES, EQ, 21-Oct-2025, 42.49, 43.00, 43.09, 42.43, 43.00, 42.97, 42.92, 175210, 75.20, 1438, 102553, 58.53
PARADEEP, EQ, 21-Oct-2025, 178.08, 178.26, 179.80, 176.50, 178.10, 178.67, 178.95, 557571, 997.75, 8292, 260841, 46.79
PARAGMILK, EQ, 21-Oct-2025, 301.70, 302.40, 310.95, 300.15, 301.90, 302.80, 305.01, 564825, 1722.79, 12111, 292975, 51.87
PARAGON, SM, 21-Oct-2025, 54.30, 54.50, 54.50, 54.50, 54.50, 54.50, 54.50, 3600, 1.96, 3, 2400, 66.67
PARAMATRIX, SM, 21-Oct-2025, 76.50, 70.35, 70.35, 70.35, 70.35, 70.35, 70.35, 1200, 0.84, 1, 1200, 100.00
PARAMOUNT, SM, 21-Oct-2025, 49.85, 49.90, 49.90, 49.90, 49.90, 49.90, 49.90, 2400, 1.20, 1, 2400, 100.00
PARAS, EQ, 21-Oct-2025, 711.50, 715.00, 718.00, 711.20, 716.45, 715.15, 715.20, 127631, 912.82, 8086, 75058, 58.91
PARASPETRO, EQ, 21-Oct-2025, 2.20, 2.26, 2.26, 2.21, 2.26, 2.24, 2.24, 41655, 0.93, 199, 35145, 84.37
PARIN, ST, 21-Oct-2025, 539.60, 521.00, 566.55, 515.00, 566.55, 559.65, 549.35, 5000, 27.47, 10, 5000, 100.00
PARKHOTELS, EQ, 21-Oct-2025, 146.99, 148.01, 150.49, 148.00, 149.28, 148.97, 148.91, 81983, 122.08, 2275, 47593, 58.05
PARSVNATH, EQ, 21-Oct-2025, 16.27, 16.40, 17.89, 16.40, 17.51, 17.69, 17.51, 1751237, 306.68, 2188, 1209244, 69.05
PARTH, ST, 21-Oct-2025, 264.95, 265.00, 269.90, 265.00, 267.00, 267.00, 267.94, 3200, 8.57, 4, 3200, 100.00
PARTYCRUS, SM, 21-Oct-2025, 73.00, 73.00, 73.00, 69.90, 73.00, 72.40, 71.95, 10000, 7.20, 9, 6000, 60.00
PASHUPATI, EQ, 21-Oct-2025, 761.60, 767.05, 767.05, 765.00, 765.00, 765.00, 766.27, 16, 0.12, 9, 16, 100.00
PASUPTAC, EQ, 21-Oct-2025, 43.34, 43.00, 45.00, 43.00, 44.20, 43.66, 43.71, 9062, 3.96, 109, 7388, 81.53
PATANJALI, EQ, 21-Oct-2025, 590.25, 593.00, 594.15, 587.10, 589.00, 588.70, 589.65, 88692, 522.97, 6024, 45253, 51.03
PATELENG, EQ, 21-Oct-2025, 36.58, 36.69, 37.66, 36.68, 37.29, 37.27, 37.15, 1098081, 407.89, 7005, 725665, 66.09
PATELRMART, EQ, 21-Oct-2025, 229.06, 229.10, 229.99, 221.30, 224.90, 224.91, 225.55, 53783, 121.31, 1140, 34671, 64.47
PATILAUTOM, SM, 21-Oct-2025, 179.10, 184.95, 185.00, 179.00, 185.00, 182.90, 182.54, 39600, 72.29, 27, 37200, 93.94
PATINTLOG, EQ, 21-Oct-2025, 14.02, 13.92, 14.29, 13.92, 14.23, 14.19, 14.18, 24609, 3.49, 116, 22347, 90.81
PATTECH, ST, 21-Oct-2025, 108.20, 113.60, 113.60, 113.60, 113.60, 113.60, 113.60, 1500, 1.70, 1, 1500, 100.00
PAVNAIND, EQ, 21-Oct-2025, 36.27, 36.99, 36.99, 36.00, 36.88, 36.78, 36.69, 19494, 7.15, 196, 12243, 62.80
PAYTM, EQ, 21-Oct-2025, 1305.50, 1311.00, 1319.00, 1302.00, 1306.80, 1308.20, 1312.67, 571597, 7503.17, 14603, 224368, 39.25
PCBL, EQ, 21-Oct-2025, 361.30, 362.85, 371.50, 362.85, 368.25, 368.30, 368.29, 308135, 1134.83, 8669, 150444, 48.87
PCCL, SM, 21-Oct-2025, 176.85, 181.00, 185.80, 181.00, 185.00, 185.15, 184.81, 5600, 10.35, 14, 5600, 100.00
PCJEWELLER, EQ, 21-Oct-2025, 12.08, 12.25, 12.26, 12.08, 12.14, 12.13, 12.15, 11404943, 1385.65, 15234, 7839876, 68.74
PDMJEPAPER, EQ, 21-Oct-2025, 121.69, 122.80, 123.21, 121.00, 122.00, 122.19, 122.02, 40757, 49.73, 583, 29185, 71.74
PDSL, EQ, 21-Oct-2025, 316.90, 323.30, 335.80, 323.30, 332.70, 333.55, 331.84, 212818, 706.22, 9015, 57877, 27.21
PEARLPOLY, EQ, 21-Oct-2025, 28.77, 29.00, 29.90, 28.80, 29.00, 29.02, 29.02, 5783, 1.68, 33, 5734, 99.15
PELATRO, SM, 21-Oct-2025, 362.70, 345.05, 360.60, 345.05, 357.00, 357.10, 355.38, 3600, 12.79, 12, 2400, 66.67
PENIND, EQ, 21-Oct-2025, 232.47, 232.50, 243.65, 232.50, 241.99, 240.72, 239.02, 319987, 764.84, 5085, 167225, 52.28
PENINLAND, EQ, 21-Oct-2025, 33.49, 33.97, 33.97, 33.05, 33.70, 33.53, 33.58, 99560, 33.43, 1479, 42735, 42.92
PENTAGON, SM, 21-Oct-2025, 71.40, 73.00, 73.00, 73.00, 73.00, 73.00, 73.00, 4000, 2.92, 3, 4000, 100.00
PERFECT, SZ, 21-Oct-2025, 4.60, 4.60, 4.60, 4.40, 4.40, 4.40, 4.50, 6000, 0.27, 2, 6000, 100.00
PERSISTENT, EQ, 21-Oct-2025, 5844.70, 5825.00, 5860.00, 5785.00, 5797.00, 5800.10, 5817.23, 33872, 1970.41, 5363, 14335, 42.33
PETRONET, EQ, 21-Oct-2025, 279.00, 279.90, 280.40, 278.05, 278.80, 278.60, 278.96, 112009, 312.46, 2867, 64809, 57.86
PFC, EQ, 21-Oct-2025, 397.95, 401.00, 401.50, 396.95, 399.00, 398.45, 399.28, 661678, 2641.98, 12012, 362687, 54.84
PFIZER, EQ, 21-Oct-2025, 5324.50, 5356.00, 5400.00, 5300.00, 5310.00, 5351.50, 5348.89, 1481, 79.22, 559, 877, 59.46
PFOCUS, EQ, 21-Oct-2025, 168.20, 169.00, 171.50, 164.70, 170.50, 170.88, 170.01, 576817, 980.63, 4128, 207885, 36.04
PFS, EQ, 21-Oct-2025, 33.10, 33.55, 33.78, 32.44, 33.70, 33.67, 33.53, 450930, 151.18, 2208, 214654, 47.60
PGEL, EQ, 21-Oct-2025, 584.00, 590.00, 591.50, 580.00, 585.00, 583.20, 585.56, 530774, 3108.00, 10948, 228632, 43.08
PGHH, EQ, 21-Oct-2025, 13806.00, 13807.00, 13919.00, 13805.00, 13880.00, 13869.00, 13871.18, 561, 77.82, 357, 371, 66.13
PGHL, EQ, 21-Oct-2025, 6145.00, 6182.00, 6250.00, 6105.00, 6165.50, 6172.00, 6178.84, 1649, 101.89, 590, 937, 56.82
PGIL, EQ, 21-Oct-2025, 1338.90, 1359.00, 1364.60, 1309.10, 1318.50, 1315.00, 1326.46, 10375, 137.62, 1301, 5142, 49.56
PGINVIT, IV, 21-Oct-2025, 96.00, 96.33, 96.48, 95.00, 95.70, 95.54, 95.75, 823745, 788.70, 3967, 684677, 83.12
PHANTOMFX, SM, 21-Oct-2025, 229.00, 224.35, 239.90, 224.35, 232.00, 234.90, 234.75, 4800, 11.27, 15, 4200, 87.50
PHARMABEES, EQ, 21-Oct-2025, 22.98, 22.40, 23.19, 22.40, 23.05, 23.05, 23.05, 1636621, 377.29, 6765, 1558745, 95.28
PHOENIXLTD, EQ, 21-Oct-2025, 1656.30, 1655.00, 1663.20, 1642.00, 1649.90, 1651.80, 1653.58, 35432, 585.90, 3220, 16733, 47.23
PHOGLOBAL, SM, 21-Oct-2025, 20.45, 21.00, 21.00, 20.80, 20.80, 20.95, 20.93, 6000, 1.26, 3, 4000, 66.67
PICCADIL, EQ, 21-Oct-2025, 654.75, 668.00, 668.00, 656.30, 665.00, 663.45, 665.06, 23881, 158.82, 1694, 13537, 56.69
PIDILITIND, EQ, 21-Oct-2025, 1526.30, 1537.00, 1537.00, 1526.30, 1530.00, 1532.00, 1532.22, 62310, 954.72, 6652, 35786, 57.43
PIGL, BE, 21-Oct-2025, 167.08, 172.40, 172.40, 166.67, 170.00, 170.49, 169.78, 19292, 32.75, 216, -, -
PIIND, EQ, 21-Oct-2025, 3534.10, 3535.00, 3544.90, 3520.00, 3526.00, 3527.10, 3531.95, 10057, 355.21, 2600, 5870, 58.40
PILANIINVS, EQ, 21-Oct-2025, 5788.00, 5879.00, 5909.00, 5790.00, 5821.00, 5809.50, 5835.16, 3744, 218.47, 864, 1923, 51.36
